KEY_CODE,T000609001,T000609002,T000609003,T000609004
533804363,6,3,3,1
533804364,9,4,5,4
533804371,10,4,6,4
533804382,5,3,2,1
533804383,20,8,12,6
533804384,21,11,10,6
533804391,7,3,4,2
533804444,7,4,3,3
533804451,110,52,58,39
533804452,13,5,8,6
533804453,10,6,4,6
533804454,2,1,1,1
533804472,2,1,1,1
533804474,11,6,5,2
533804481,7,5,2,2
533804482,5,3,2,3
533804483,36,18,18,6
533804542,12,5,7,5
533804551,12,5,7,4
533804552,3,2,1,1
533804553,8,4,4,3
533804561,5,5,0,5
533804572,4,2,2,1
533804574,10,5,5,3
533804581,7,3,4,2
533804651,1,1,0,1
533804652,4,1,3,1
533804664,6,3,3,1
533804682,7,4,3,1
533804683,2,1,1,1
533804684,9,4,5,2
533804762,38,19,19,7
533804764,17,10,7,5
533804781,8,5,3,2
533804782,3,1,2,1
533804784,8,4,4,3
533804793,18,9,9,8
533804794,11,5,6,4
533804841,9,5,4,2
533804842,1,0,1,1
533804853,10,4,6,2
533804862,22,15,7,6
533804864,2,1,1,1
533804871,9,5,4,2
533804873,12,6,6,6
533804882,23,12,11,8
533804883,6,6,0,6
533804884,13,5,8,3
533804891,23,13,10,7
533804892,14,5,9,5
533804893,22,12,10,7
533804894,12,5,7,5
533804971,5,1,4,3
533804982,19,7,12,6
533804983,14,8,6,6
533804984,16,9,7,7
533804991,11,6,5,3
533804993,42,23,19,16
533804994,49,24,25,19
533805703,14,6,8,4
533805704,8,5,3,4
533805801,8,3,5,1
533805802,23,15,8,7
533805803,17,9,8,5
533805804,13,7,6,3
533805901,33,18,15,14
533805902,30,15,15,13
533805903,17,9,8,10
533805904,9,4,5,5
533805911,9,5,4,5
533805913,1,0,1,1
533806282,141,132,9,8
533806283,231,228,3,8
533806284,173,171,2,8
533806291,198,186,12,8
533806293,321,293,28,65
533806294,14,7,7,5
533806382,238,238,0,7
533806384,52,32,20,24
533806391,399,218,181,162
533806392,866,452,414,324
533806393,779,393,386,271
533806394,482,263,219,220
533806482,98,50,48,52
533806484,14,7,7,7
533806491,28,16,12,17
533806492,22,17,5,16
533806493,3,3,0,3
533806783,19,10,9,5
533806784,19,8,11,7
533806791,9,6,3,4
533806793,24,13,11,11
533806794,27,14,13,11
533806872,3,1,2,1
533806874,51,26,25,18
533806881,34,17,17,11
533806882,14,8,6,9
533806883,58,24,34,19
533806884,15,7,8,6
533806892,12,6,6,4
533806893,11,6,5,4
533806894,22,10,12,10
533806971,76,32,44,23
533806972,50,20,30,16
533806973,9,5,4,3
533806974,101,52,49,30
533806981,146,66,80,52
533806982,185,98,87,55
533806983,177,87,90,60
533806984,52,19,33,14
533807002,1,0,1,1
533807011,10,4,6,5
533807012,92,45,47,28
533807013,25,11,14,11
533807021,8,4,4,2
533807022,65,34,31,14
533807024,55,26,29,14
533807031,88,32,56,26
533807032,16,6,10,3
533807033,118,60,58,35
533807034,122,56,66,31
533807041,218,100,118,72
533807042,83,41,42,23
533807043,27,13,14,7
533807044,237,105,132,69
533807051,351,179,172,91
533807052,352,173,179,94
533807053,131,65,66,39
533807054,326,159,167,105
533807061,212,94,118,56
533807062,126,55,71,35
533807063,327,161,166,97
533807064,74,42,32,26
533807071,52,30,22,12
533807072,15,7,8,3
533807073,39,16,23,11
533807074,6,2,4,6
533807081,614,306,308,190
533807082,187,94,93,63
533807083,31,17,14,14
533807104,34,19,15,18
533807112,2,1,1,1
533807114,7,4,3,1
533807121,7,4,3,1
533807122,12,7,5,5
533807124,4,3,1,1
533807132,106,45,61,25
533807134,28,15,13,6
533807141,67,30,37,17
533807142,150,80,70,42
533807143,36,19,17,12
533807144,179,89,90,61
533807151,217,112,105,65
533807152,746,362,384,226
533807153,136,64,72,33
533807154,347,172,175,92
533807161,177,88,89,63
533807162,326,153,173,102
533807163,116,56,60,31
533807164,246,138,108,114
533807171,103,44,59,29
533807172,95,49,46,16
533807173,107,49,58,39
533807174,152,69,83,50
533807181,59,28,31,26
533807182,5,2,3,2
533807183,530,263,267,153
533807184,38,14,24,9
533807202,6,3,3,2
533807203,218,134,84,81
533807204,19,9,10,7
533807211,9,2,7,3
533807212,52,22,30,12
533807221,2,2,0,2
533807231,16,9,7,6
533807232,12,7,5,3
533807241,30,15,15,9
533807242,117,59,58,43
533807251,106,58,48,39
533807252,209,84,125,51
533807253,48,25,23,16
533807254,89,44,45,36
533807261,34,18,16,12
533807272,24,11,13,7
533807274,159,79,80,49
533807281,347,174,173,125
533807282,49,24,25,17
533807283,678,333,345,228
533807284,122,69,53,40
533807293,33,17,16,8
533807294,129,63,66,47
533807301,1277,702,575,450
533807302,35,17,18,10
533807303,3,2,1,3
533807323,5,3,2,5
533807324,9,4,5,2
533807333,17,5,12,5
533807334,9,4,5,2
533807341,10,5,5,2
533807342,94,51,43,16
533807343,3,1,2,1
533807344,21,10,11,5
533807351,7,4,3,4
533807353,18,10,8,4
533807354,6,2,4,1
533807364,46,10,36,1
533807372,39,22,17,11
533807373,6,2,4,2
533807381,378,180,198,118
533807382,644,325,319,245
533807383,116,58,58,49
533807384,586,294,292,215
533807391,624,288,336,216
533807392,651,321,330,250
533807393,176,90,86,59
533807394,181,81,100,63
533807451,73,36,37,20
533807452,78,41,37,17
533807453,2,2,0,2
533807454,120,65,55,30
533807463,77,42,35,20
533807464,14,6,8,5
533807472,61,25,36,18
533807474,22,11,11,8
533807481,159,76,83,54
533807482,297,157,140,98
533807483,68,35,33,18
533807484,59,28,31,18
533807491,15,7,8,4
533807552,13,6,7,5
533807561,4,2,2,1
533807581,60,29,31,14
533807582,16,9,7,4
533807583,11,5,6,5
533807584,16,9,7,6
533807703,17,6,11,9
533807704,7,3,4,3
533807801,53,23,30,22
533807802,18,8,10,8
533807803,35,20,15,17
533807804,80,36,44,31
533807811,11,6,5,6
533807812,7,3,4,3
533807813,36,16,20,14
533807814,12,5,7,6
533807823,4,1,3,3
533807902,1,1,0,1
533807911,24,10,14,11
533807912,56,31,25,22
533807914,24,12,12,9
533807921,78,33,45,28
533807923,25,11,14,10
533807924,79,38,41,40
533810503,3,2,1,2
533811994,3,2,1,2
533812073,2,0,2,1
533812162,5,2,3,3
533812171,38,17,21,22
533812172,28,13,15,14
533812173,13,6,7,7
533812181,6,2,4,5
533812182,8,3,5,6
533812194,13,5,8,7
533812262,56,22,34,33
533812264,5,1,4,4
533812273,6,2,4,4
533812292,2,1,1,2
533812373,10,4,6,4
533812471,20,11,9,12
533812472,4,1,3,3
533812474,24,9,15,19
533812671,22,11,11,10
533812673,14,6,8,7
533812762,24,10,14,14
533812764,21,11,10,12
533812771,21,19,2,21
533812772,2,1,1,1
533812861,23,9,14,12
533812862,21,11,10,10
533812972,36,16,20,22
533813001,8,4,4,4
533813002,53,28,25,18
533813003,9,2,7,2
533813004,52,29,23,14
533813013,24,9,15,17
533813014,6,3,3,5
533813034,1,0,1,1
533813051,31,15,16,11
533813052,153,68,85,53
533813053,146,75,71,66
533813054,50,22,28,23
533813062,142,65,77,59
533813064,3,1,2,1
533813071,24,13,11,10
533813073,6,3,3,3
533813074,9,6,3,3
533813081,35,14,21,12
533813082,11,7,4,5
533813083,218,114,104,69
533813084,51,25,26,19
533813111,10,8,2,10
533813124,32,14,18,13
533813132,14,7,7,7
533813134,9,4,5,5
533813144,10,6,4,4
533813151,50,30,20,30
533813153,44,17,27,20
533813171,78,30,48,35
533813172,53,26,27,27
533813181,91,24,67,15
533813183,7,5,2,5
533813211,10,4,6,6
533813222,22,10,12,7
533813231,3,2,1,2
533813232,4,2,2,2
533813233,21,9,12,11
533813241,14,7,7,6
533813242,190,90,100,82
533813244,161,77,84,67
533813251,190,89,101,61
533813253,97,48,49,41
533813254,61,29,32,20
533813272,10,9,1,9
533813274,52,28,24,15
533813281,26,13,13,12
533813283,38,16,22,17
533813311,2,1,1,1
533813314,10,6,4,7
533813321,14,7,7,10
533813323,8,1,7,7
533813324,1,0,1,1
533813333,10,4,6,5
533813342,20,7,13,11
533813344,2,1,1,1
533813351,40,18,22,16
533813352,36,19,17,15
533813353,65,29,36,25
533813354,22,8,14,12
533813361,1,0,1,1
533813362,32,15,17,13
533813363,6,3,3,5
533813364,15,8,7,9
533813372,2,1,1,1
533813373,8,3,5,6
533813381,215,112,103,87
533813382,5,4,1,3
533813383,303,133,170,128
533813384,112,55,57,49
533813393,12,7,5,5
533813412,39,16,23,18
533813422,26,11,15,10
533813423,5,2,3,2
533813431,22,9,13,10
533813432,1,0,1,1
533813444,4,1,3,3
533813451,59,26,33,23
533813452,74,33,41,24
533813453,2,1,1,1
533813454,68,34,34,21
533813471,9,5,4,4
533813474,12,5,7,7
533813481,9,3,6,6
533813482,64,33,31,21
533813483,19,10,9,6
533813484,75,40,35,22
533813491,82,37,45,33
533813493,26,13,13,13
533813494,13,6,7,4
533813514,6,3,3,4
533813521,6,3,3,5
533813522,15,6,9,8
533813523,3,0,3,3
533813524,2,1,1,1
533813532,25,9,16,9
533813534,2,2,0,2
533813543,1,0,1,1
533813544,72,37,35,34
533813552,103,48,55,38
533813553,129,56,73,46
533813554,5,3,2,2
533813561,114,53,61,39
533813562,15,8,7,6
533813563,2,1,1,2
533813564,18,9,9,10
533813571,2,0,2,2
533813572,2,0,2,2
533813574,3,1,2,2
533813581,20,8,12,8
533813582,87,44,43,30
533813583,6,3,3,3
533813592,29,14,15,14
533813593,35,15,20,15
533813594,33,16,17,15
533813623,18,8,10,11
533813624,8,4,4,6
533813634,30,15,15,13
533813641,3,2,1,2
533813642,11,6,5,5
533813643,75,35,40,30
533813644,40,19,21,20
533813651,101,49,52,48
533813654,14,4,10,5
533813662,39,18,21,21
533813672,11,6,5,7
533813673,9,3,6,4
533813674,12,5,7,6
533813681,15,6,9,4
533813692,19,9,10,6
533813721,7,4,3,3
533813724,5,2,3,2
533813732,25,13,12,15
533813741,2,1,1,1
533813742,10,6,4,3
533813743,2,1,1,1
533813744,4,1,3,3
533813751,47,22,25,18
533813752,37,16,21,14
533813753,41,19,22,16
533813754,70,38,32,22
533813763,36,19,17,17
533813764,60,25,35,25
533813772,114,56,58,41
533813773,110,52,58,37
533813774,269,120,149,107
533813781,1,0,1,1
533813783,112,55,57,38
533813784,153,77,76,61
533813793,92,45,47,37
533813794,79,42,37,32
533813822,17,8,9,6
533813832,34,17,17,15
533813834,42,19,23,17
533813841,46,20,26,28
533813851,40,20,20,15
533813852,552,272,280,202
533813853,6,3,3,2
533813854,238,111,127,85
533813862,150,57,93,33
533813863,125,77,48,57
533813864,178,86,92,66
533813873,226,111,115,72
533813874,264,130,134,100
533813882,155,64,91,52
533813883,12,5,7,6
533813884,12,4,8,3
533813893,30,13,17,13
533813952,117,62,55,44
533813954,4,2,2,2
533813961,269,130,139,94
533813962,476,224,252,170
533813963,171,83,88,60
533813964,114,58,56,34
533813971,185,91,94,68
533813972,183,88,95,65
533813973,174,80,94,61
533813974,39,17,22,17
533813982,10,4,6,5
533813984,6,3,3,3
533813991,5,3,2,3
533813993,6,3,3,3
533814081,17,10,7,6
533814082,19,12,7,10
533814083,7,4,3,3
533814084,20,12,8,8
533814091,6,3,3,2
533814092,36,20,16,15
533814093,6,3,3,2
533814094,11,3,8,6
533814164,2,1,1,1
533814171,63,27,36,17
533814174,21,10,11,6
533814181,9,5,4,4
533814182,7,3,4,3
533814183,14,8,6,7
533814184,2,2,0,2
533814191,1,1,0,1
533814192,1,0,1,1
533814282,6,4,2,5
533814324,12,4,8,9
533814403,1,0,1,1
533814404,2,1,1,2
533814413,5,3,2,4
533814483,9,5,4,2
533814484,5,3,2,2
533814503,74,34,40,28
533814511,13,6,7,5
533814581,18,9,9,8
533814582,22,14,8,6
533814583,62,35,27,24
533814584,2,1,1,2
533814602,27,15,12,13
533814603,4,2,2,2
533814604,15,6,9,10
533814614,40,20,20,18
533814622,25,8,17,11
533814623,25,11,14,10
533814624,8,4,4,3
533814631,27,9,18,17
533814634,1,1,0,1
533814654,9,4,5,9
533814703,35,21,14,12
533814704,42,19,23,27
533814711,4,2,2,1
533814712,45,22,23,15
533814713,60,33,27,25
533814721,65,29,36,25
533814722,9,4,5,6
533814723,20,8,12,8
533814731,5,3,2,3
533814741,7,4,3,4
533814782,54,25,29,23
533814784,23,10,13,8
533814791,10,5,5,3
533814793,93,44,49,36
533814812,31,17,14,11
533814814,7,3,4,4
533814821,6,1,5,5
533814823,25,9,16,12
533814833,29,14,15,15
533814834,5,3,2,2
533814881,4,3,1,2
533814883,1,0,1,1
533814892,4,2,2,1
533814903,29,14,15,13
533814912,5,2,3,2
533814913,9,4,5,4
533814921,4,1,3,3
533814941,24,10,14,16
533814942,7,2,5,3
533814981,15,6,9,5
533814982,44,23,21,19
533814984,32,13,19,12
533815001,1,1,0,1
533815003,3,2,1,1
533815364,18,10,8,10
533815373,18,9,9,10
533815462,30,14,16,11
533815463,3,2,1,1
533815464,6,4,2,3
533815471,26,10,16,10
533815472,23,11,12,10
533815482,6,3,3,3
533815484,59,30,29,30
533815491,28,13,15,15
533815493,45,22,23,20
533815554,24,13,11,12
533815561,1,1,0,1
533815572,17,8,9,9
533815643,11,5,6,7
533815654,11,4,7,3
533815672,14,9,5,5
533815692,181,94,87,75
533815734,19,13,6,7
533815741,68,33,35,35
533815742,40,18,22,21
533815752,72,32,40,28
533815753,2,1,1,1
533815754,210,107,103,73
533815761,118,54,64,35
533815762,18,7,11,4
533815763,488,242,246,146
533815764,136,71,65,44
533815771,38,20,18,18
533815772,59,12,47,5
533815773,69,40,29,21
533815774,176,89,87,61
533815781,8,3,5,2
533815783,54,37,17,35
533815784,4,2,2,1
533815791,3,1,2,1
533815793,4,2,2,2
533815794,31,18,13,19
533815834,30,12,18,9
533815843,147,75,72,47
533815844,4,2,2,1
533815852,91,42,49,31
533815861,166,75,91,48
533815862,50,24,26,19
533815871,100,53,47,32
533815872,257,116,141,75
533815874,66,30,36,19
533815881,172,75,97,54
533815882,27,18,9,17
533815883,276,126,150,82
533815884,40,15,25,12
533815892,43,22,21,14
533815893,9,6,3,3
533815894,90,44,46,30
533815924,11,4,7,4
533815933,2,1,1,1
533815941,65,36,29,18
533815942,8,4,4,2
533815981,79,33,46,29
533815982,170,90,80,68
533815983,51,25,26,20
533815984,101,47,54,32
533815991,206,104,102,59
533815992,254,118,136,83
533815993,538,276,262,171
533815994,417,215,202,174
533816072,52,25,27,14
533816074,241,111,130,72
533816081,277,143,134,90
533816083,39,20,19,9
533816172,173,88,85,53
533816173,23,12,11,8
533816174,608,285,323,157
533816181,42,25,17,11
533816182,4,2,2,1
533816183,96,48,48,25
533816184,82,41,41,24
533816191,5,3,2,3
533816192,97,52,45,41
533816194,2,0,2,2
533816214,5,3,2,1
533816271,86,47,39,24
533816272,95,50,45,30
533816273,91,45,46,27
533816282,11,7,4,4
533816284,12,6,6,2
533816354,59,30,29,20
533816363,51,25,26,15
533816364,430,221,209,145
533816372,21,11,10,5
533816373,913,723,190,657
533816374,245,119,126,93
533816381,5,3,2,2
533816382,25,12,13,11
533816383,101,30,71,4
533816384,83,41,42,24
533816391,2,1,1,1
533816393,73,37,36,21
533816443,9,6,3,3
533816444,12,3,9,3
533816451,8,5,3,3
533816452,252,209,43,37
533816453,20,10,10,5
533816454,66,37,29,17
533816461,231,141,90,53
533816462,120,62,58,40
533816463,124,57,67,31
533816464,265,134,131,69
533816471,314,169,145,92
533816472,180,88,92,57
533816473,382,179,203,118
533816474,142,65,77,46
533816481,4,2,2,1
533816482,297,152,145,84
533816483,466,240,226,123
533816484,655,317,338,164
533816491,311,159,152,88
533816493,86,40,46,21
533816494,11,5,6,3
533816514,21,12,9,8
533816524,2,1,1,1
533816534,93,46,47,27
533816541,606,285,321,200
533816542,227,114,113,41
533816543,394,210,184,125
533816544,62,32,30,24
533816552,45,25,20,20
533816553,34,15,19,13
533816554,20,12,8,10
533816561,214,93,121,57
533816562,379,187,192,95
533816564,125,58,67,34
533816571,362,172,190,96
533816572,88,44,44,27
533816574,20,12,8,6
533816581,422,202,220,111
533816582,414,200,214,105
533816583,37,21,16,10
533816584,130,69,61,31
533816591,205,100,105,58
533816592,16,8,8,6
533816593,35,19,16,16
533816612,34,18,16,8
533816614,1,1,0,1
533816621,169,82,87,53
533816622,53,27,26,15
533816623,415,157,258,27
533816624,862,414,448,317
533816631,94,43,51,34
533816632,683,315,368,178
533816633,575,271,304,229
533816634,680,337,343,261
533816641,455,219,236,157
533816642,93,48,45,41
533816643,757,354,403,282
533816644,73,38,35,20
533816651,211,102,109,90
533816653,309,156,153,96
533816672,9,6,3,3
533816681,7,4,3,4
533816703,298,148,150,118
533816704,29,15,14,25
533816721,258,126,132,96
533816722,1014,503,511,393
533816723,215,101,114,71
533816724,905,457,448,387
533816731,997,480,517,429
533816732,733,375,358,290
533816733,1038,545,493,471
533816734,1131,574,557,489
533816741,1103,574,529,472
533816742,372,190,182,125
533816743,739,355,384,269
533816744,503,250,253,163
533816751,396,190,206,126
533816752,145,73,72,48
533816753,649,318,331,199
533816754,168,82,86,45
533816763,22,12,10,6
533816764,9,5,4,3
533816801,130,68,62,59
533816802,644,313,331,282
533816803,449,233,216,173
533816804,557,277,280,242
533816811,213,109,104,70
533816812,40,20,20,16
533816813,582,289,293,246
533816814,259,118,141,91
533816821,41,15,26,17
533816822,864,420,444,339
533816823,470,262,208,253
533816824,696,346,350,263
533816831,1028,508,520,404
533816832,1038,508,530,388
533816833,1114,536,578,431
533816834,1135,552,583,443
533816841,840,404,436,289
533816842,330,151,179,112
533816843,1163,527,636,414
533816844,824,408,416,274
533816851,902,434,468,270
533816852,814,394,420,233
533816853,748,376,372,226
533816854,596,282,314,178
533816861,23,13,10,9
533816863,35,18,17,12
533816864,55,28,27,20
533816901,579,291,288,214
533816902,794,410,384,324
533816903,379,181,198,144
533816904,868,412,456,325
533816911,999,489,510,371
533816912,475,230,245,161
533816913,899,450,449,345
533816914,997,487,510,403
533816921,577,277,300,211
533816922,199,101,98,69
533816923,321,151,170,134
533816924,33,15,18,12
533816931,1095,565,530,438
533816932,1106,533,573,428
533816933,800,394,406,286
533816934,961,480,481,320
533816941,1417,648,769,520
533816942,1002,496,506,335
533816943,876,414,462,303
533816944,1087,539,548,324
533816951,598,296,302,208
533816952,904,453,451,256
533816953,534,255,279,165
533816954,488,237,251,150
533816961,841,409,432,225
533816962,1029,506,523,297
533816963,678,346,332,210
533816964,288,135,153,90
533816971,114,58,56,33
533817003,4,3,1,1
533817004,14,8,6,7
533817013,3,1,2,1
533817021,70,36,34,21
533817022,51,28,23,37
533817023,86,43,43,23
533817024,46,26,20,25
533817032,1,1,0,1
533817033,12,11,1,12
533817034,30,14,16,28
533817101,14,7,7,7
533817102,68,35,33,27
533817103,19,10,9,9
533817104,8,4,4,5
533817112,11,4,7,2
533817113,2,1,1,1
533817114,67,35,32,25
533817121,301,152,149,79
533817122,56,28,28,15
533817123,134,68,66,39
533817124,16,7,9,6
533817131,15,9,6,12
533817132,6,3,3,2
533817133,26,17,9,8
533817134,21,9,12,6
533817201,19,10,9,11
533817211,29,12,17,13
533817213,22,9,13,11
533817221,13,6,7,4
533817222,12,3,9,3
533817232,15,7,8,5
533817233,16,10,6,4
533817234,29,17,12,10
533817331,36,19,17,15
533817332,6,3,3,3
533817341,8,5,3,4
533817403,96,22,74,11
533817404,4,2,2,2
533817501,2,1,1,1
533817502,2,2,0,2
533817761,42,23,19,11
533817762,13,8,5,2
533817763,32,14,18,6
533817764,88,48,40,26
533817861,2,1,1,1
533817862,24,12,12,10
533817871,11,7,4,6
533817872,20,10,10,5
533817873,6,4,2,1
533817874,69,32,37,16
533817972,6,2,4,1
533817981,67,32,35,23
533817982,20,11,9,4
533817983,6,2,4,1
533817984,92,43,49,29
533817991,14,8,6,4
533817993,105,53,52,29
533820011,3,2,1,1
533820212,7,4,3,2
533820323,14,6,8,7
533820363,6,3,3,5
533820421,7,3,4,3
533820422,8,3,5,4
533820424,20,11,9,9
533820433,10,5,5,4
533820461,15,8,7,7
533820521,6,2,4,2
533820522,2,1,1,1
533820524,16,7,9,9
533820533,4,1,3,1
533820543,16,9,7,7
533820544,5,2,3,2
533820622,15,8,7,8
533820624,12,6,6,6
533820631,15,5,10,7
533820632,1,0,1,1
533820633,81,44,37,40
533820634,42,19,23,18
533820641,70,31,39,29
533820642,7,3,4,3
533820643,18,10,8,6
533820644,2,1,1,1
533820724,15,8,7,5
533820731,150,73,77,72
533820732,23,6,17,13
533820733,80,41,39,34
533820734,19,8,11,10
533820743,19,11,8,7
533820822,10,5,5,6
533820831,4,2,2,3
533820843,6,3,3,3
533820922,14,6,8,9
533820924,22,13,9,11
533820932,6,3,3,1
533820933,2,1,1,1
533820934,9,5,4,5
533820941,11,6,5,3
533820943,9,4,5,4
533820944,3,2,1,2
533821872,2,2,0,2
533821874,3,1,2,2
533821881,4,2,2,2
533822253,37,14,23,25
533822344,9,3,6,6
533822442,14,6,8,9
533822641,12,7,5,9
533822642,4,3,1,2
533822643,4,4,0,4
533822644,9,6,3,6
533822741,9,0,9,9
533822932,1,0,1,1
533822941,41,31,10,29
533823013,2,1,1,1
533823014,92,40,52,45
533823033,6,3,3,3
533823034,90,44,46,35
533823041,3,1,2,2
533823043,93,46,47,32
533823044,9,3,6,5
533823052,10,4,6,6
533823061,63,30,33,19
533823071,183,90,93,57
533823072,126,60,66,45
533823074,134,65,69,58
533823082,1,0,1,1
533823083,50,25,25,18
533823093,53,29,24,22
533823112,3,2,1,2
533823142,7,3,4,3
533823151,9,3,6,6
533823154,4,1,3,2
533823161,9,3,6,5
533823162,6,3,3,3
533823163,197,100,97,74
533823164,82,37,45,30
533823171,21,11,10,9
533823172,7,3,4,4
533823173,11,8,3,3
533823181,97,44,53,37
533823182,57,28,29,22
533823183,6,2,4,3
533823184,16,7,9,7
533823191,19,8,11,10
533823212,2,2,0,2
533823252,3,2,1,1
533823253,12,3,9,7
533823254,17,9,8,6
533823261,83,39,44,33
533823263,47,20,27,16
533823284,1,0,1,1
533823291,4,1,3,2
533823292,25,12,13,11
533823293,50,24,26,17
533823294,21,10,11,6
533823333,7,3,4,4
533823334,26,12,14,13
533823343,19,10,9,6
533823351,4,1,3,2
533823352,48,24,24,7
533823361,46,25,21,17
533823364,48,25,23,19
533823373,3,1,2,1
533823382,54,30,24,18
533823383,23,12,11,9
533823384,15,7,8,6
533823392,2,1,1,1
533823393,16,8,8,6
533823394,101,57,44,38
533823431,41,20,21,17
533823432,5,3,2,2
533823441,49,29,20,20
533823443,50,8,42,1
533823444,21,11,10,9
533823452,33,18,15,12
533823461,4,1,3,3
533823462,53,26,27,16
533823464,57,25,32,21
533823472,180,87,93,61
533823473,186,77,109,41
533823474,248,125,123,86
533823481,8,2,6,3
533823482,9,4,5,6
533823483,24,9,15,10
533823484,46,20,26,17
533823491,10,5,5,2
533823492,56,27,29,18
533823522,3,2,1,1
533823524,7,4,3,3
533823541,111,56,55,40
533823542,131,67,64,52
533823561,57,25,32,24
533823562,523,237,286,189
533823563,51,23,28,17
533823564,624,294,330,244
533823571,36,21,15,16
533823572,107,57,50,40
533823573,503,225,278,168
533823581,19,8,11,6
533823583,96,43,53,36
533823584,10,5,5,2
533823631,3,1,2,3
533823632,7,4,3,4
533823641,11,5,6,9
533823652,14,6,8,4
533823661,94,43,51,28
533823662,345,161,184,125
533823663,277,136,141,110
533823664,789,393,396,315
533823671,914,436,478,309
533823673,767,373,394,285
533823681,89,48,41,30
533823682,176,93,83,57
